"Name","Surname","Country","City","Latitude","Longitude","Booking Number","Flight Number","Travel Class","Travel Time","Distance Travelled","Arrival Time"
"Keith","Tran","England","Manchester",53.464215,-2.237253,"BOOK1980","BA473","First Class",10:32:33,442.98,17:36:59
"Tammy","Hoover","Scotland","Glasgow",55.834024,-4.253416,"BOOK9883","BA396","First Class",20:15:03,456.19,16:24:30
"David","Jones","England","Manchester",53.464215,-2.237253,"BOOK1667","BA259","Business",23:32:27,508.55,19:56:34
"Travis","Peterson","Scotland","Glasgow",55.834024,-4.253416,"BOOK4442","BA974","Business",19:36:18,444.31,14:51:58
"Joseph","Le","England","Manchester",53.464215,-2.237253,"BOOK1196","BA964","Economy",17:07:10,436.52,19:10:25
"Brittany","Camacho","Scotland","Glasgow",55.834024,-4.253416,"BOOK5777","BA283","Economy",19:52:33,596.56,20:48:04
"Dana","Nguyen","England","Manchester",53.464215,-2.237253,"BOOK6753","BA208","First Class",22:28:00,536.92,22:12:38
"Megan","Collins","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK2659","BA936","Economy",07:21:24,312.24,06:52:08
"Kenneth","Sanders","Scotland","Glasgow",55.834024,-4.253416,"BOOK7033","BA191","Business",12:31:57,607.9,07:03:53
"Lisa","Cantrell","England","Manchester",53.464215,-2.237253,"BOOK8597","BA608","Economy",02:54:01,571.11,22:05:50
"Dawn","Whitaker","Scotland","Glasgow",55.834024,-4.253416,"BOOK6485","BA746","First Class",21:57:12,362.63,00:46:07
"Lisa","Brown","England","Manchester",53.464215,-2.237253,"BOOK4430","BA471","Business",09:59:02,538.17,15:27:33
"Tammy","Bridges","England","Manchester",53.464215,-2.237253,"BOOK4525","BA998","Business",17:57:44,688.33,21:13:03
"Dakota","Henderson","England","Manchester",53.464215,-2.237253,"BOOK3182","BA206","First Class",01:51:45,557.47,08:41:41
"Benjamin","Hill","England","Manchester",53.464215,-2.237253,"BOOK8283","BA693","Business",01:57:39,493.92,12:10:21
"Stephen","Sanchez","England","Manchester",53.464215,-2.237253,"BOOK6695","BA124","Economy",11:22:32,324.65,01:21:50
"Ashley","Clark","Wales","Cardiff",51.481312,-3.1805,"BOOK6902","BA560","Economy",21:03:19,497.56,18:04:06
"James","Huffman","England","Manchester",53.464215,-2.237253,"BOOK4942","BA556","Economy",20:54:24,530.25,17:53:16
"Amber","Villa","England","Manchester",53.464215,-2.237253,"BOOK2704","BA919","Business",07:53:23,458.56,06:54:54
"Andrew","Hall","Scotland","Glasgow",55.834024,-4.253416,"BOOK3038","BA141","Economy",22:59:21,668.52,21:06:30
"Anthony","Sims","Wales","Cardiff",51.481312,-3.1805,"BOOK8857","BA237","Business",08:01:49,427.6,12:35:28
"Gina","Rivera","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK7147","BA291","Business",11:48:35,485.98,21:03:53
"Isaiah","Henson","Wales","Cardiff",51.481312,-3.1805,"BOOK1814","BA327","Business",05:39:06,521.43,22:38:46
"Brittany","Peterson","Scotland","Glasgow",55.834024,-4.253416,"BOOK3823","BA930","Economy",16:26:07,596.58,04:51:50
"William","Wilson","Scotland","Glasgow",55.834024,-4.253416,"BOOK2913","BA522","First Class",21:30:36,711.26,17:22:00
"William","Taylor","Wales","Cardiff",51.481312,-3.1805,"BOOK1137","BA721","Economy",12:33:36,414.26,14:33:35
"Beth","Bryant","England","Manchester",53.464215,-2.237253,"BOOK8717","BA773","Economy",07:08:36,434.95,20:56:15
"Alexander","Anderson","England","Manchester",53.464215,-2.237253,"BOOK5857","BA645","First Class",13:44:54,392.68,17:50:47
"Amanda","Gomez","England","Manchester",53.464215,-2.237253,"BOOK5783","BA214","First Class",05:42:19,403.58,19:43:24
"Erica","Chavez","England","Manchester",53.464215,-2.237253,"BOOK1266","BA384","Business",00:19:35,470.97,08:29:48
"Robert","Wells","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK2074","BA906","Economy",10:47:47,490.26,19:09:43
"Jenna","Williams","Scotland","Glasgow",55.834024,-4.253416,"BOOK3087","BA895","Business",08:49:34,435.28,22:02:00
"Tonya","Maldonado","Scotland","Glasgow",55.834024,-4.253416,"BOOK5535","BA935","Business",08:01:00,400.34,19:53:37
"Sherry","Clarke","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK7440","BA703","Business",16:46:52,607.72,21:19:04
"John","Mitchell","Scotland","Glasgow",55.834024,-4.253416,"BOOK4095","BA965","Economy",07:38:03,543.7,11:06:38
"Mackenzie","King","Wales","Cardiff",51.481312,-3.1805,"BOOK1050","BA115","First Class",02:32:35,726.81,05:18:39
"Wesley","Rios","Wales","Cardiff",51.481312,-3.1805,"BOOK4291","BA759","Economy",22:32:14,541.99,06:39:51
"Elizabeth","Jones","Wales","Cardiff",51.481312,-3.1805,"BOOK6599","BA861","Business",05:07:55,525.14,14:47:53
"Joshua","Yang","Wales","Cardiff",51.481312,-3.1805,"BOOK4539","BA930","Economy",19:11:06,527.45,11:07:15
"Kimberly","Sparks","Wales","Cardiff",51.481312,-3.1805,"BOOK3495","BA119","Economy",23:38:31,443.36,16:52:07
"Richard","Lewis","Scotland","Glasgow",55.834024,-4.253416,"BOOK6046","BA449","Business",04:21:29,342.45,09:30:53
"Aaron","Pena","Scotland","Glasgow",55.834024,-4.253416,"BOOK1352","BA621","Economy",15:22:22,269.6,19:21:28
"Rachel","Simpson","Wales","Cardiff",51.481312,-3.1805,"BOOK7008","BA232","First Class",22:45:28,521.41,11:42:45
"Bryan","Willis","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK8733","BA345","Economy",21:27:27,594.13,21:53:06
"Jasmine","Trujillo","Scotland","Glasgow",55.834024,-4.253416,"BOOK8193","BA261","Business",12:06:33,606.1,17:09:07
"Brittany","Nunez","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK7879","BA975","Economy",04:28:52,584.16,08:04:04
"Diana","Hendrix","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK9320","BA746","Economy",22:46:18,564.65,04:21:24
"Valerie","Barrett","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK1890","BA973","First Class",01:54:54,431.92,09:10:16
"Allison","Hernandez","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK4693","BA224","First Class",06:57:43,423.54,12:17:46
"Lynn","Trujillo","Wales","Cardiff",51.481312,-3.1805,"BOOK3632","BA896","Business",20:47:08,510.98,15:21:16
"Tracey","Mcclain","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK2227","BA584","Economy",13:41:59,578.7,20:38:11
"Trevor","Wilson","Wales","Cardiff",51.481312,-3.1805,"BOOK4159","BA523","Business",21:19:35,390.14,20:13:12
"April","Serrano","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK5001","BA773","First Class",18:08:40,585.06,21:56:59
"Adam","Schultz","England","Manchester",53.464215,-2.237253,"BOOK9150","BA745","Economy",05:30:55,389.42,23:54:21
"Francis","Johnson","England","Manchester",53.464215,-2.237253,"BOOK4676","BA796","Economy",16:10:15,539.45,11:22:10
"Anthony","Morgan","Wales","Cardiff",51.481312,-3.1805,"BOOK8267","BA666","First Class",12:41:39,469,12:25:09
"Ashley","Martinez","Wales","Cardiff",51.481312,-3.1805,"BOOK2731","BA333","Business",22:56:08,426.43,19:15:14
"Jacqueline","Gilbert","Wales","Cardiff",51.481312,-3.1805,"BOOK6156","BA866","Business",07:00:12,524.8,21:47:11
"Katrina","Dominguez","Scotland","Glasgow",55.834024,-4.253416,"BOOK7830","BA990","Business",07:57:56,515.53,20:05:46
"Kimberly","Davidson","England","Manchester",53.464215,-2.237253,"BOOK2171","BA101","Business",22:37:39,553.03,04:21:17
"Brandon","Rose","Wales","Cardiff",51.481312,-3.1805,"BOOK1426","BA782","First Class",06:37:59,603.23,09:24:08
"Roberto","Fisher","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK1096","BA665","Economy",23:12:27,602.4,08:21:58
"Kenneth","Jensen","Wales","Cardiff",51.481312,-3.1805,"BOOK5268","BA158","Economy",05:11:47,406.35,07:43:26
"Cynthia","Gonzalez","Wales","Cardiff",51.481312,-3.1805,"BOOK8409","BA982","First Class",17:12:15,507.93,15:37:28
"Janice","Martin","England","Manchester",53.464215,-2.237253,"BOOK9409","BA637","First Class",12:54:43,457.9,15:11:56
"Caitlyn","Chavez","Scotland","Glasgow",55.834024,-4.253416,"BOOK6532","BA530","Business",04:12:45,559.58,16:57:23
"Jacob","Mcdonald","Wales","Cardiff",51.481312,-3.1805,"BOOK6435","BA240","First Class",09:03:15,625.59,19:58:00
"Micheal","Brown","Scotland","Glasgow",55.834024,-4.253416,"BOOK4138","BA241","Business",11:24:21,516.98,21:11:11
"Logan","Kirby","England","Manchester",53.464215,-2.237253,"BOOK8741","BA375","First Class",05:25:22,499.23,03:29:57
"Taylor","Kelly","Scotland","Glasgow",55.834024,-4.253416,"BOOK5178","BA509","First Class",18:50:01,384.14,14:24:32
"Henry","Carney","Wales","Cardiff",51.481312,-3.1805,"BOOK1031","BA681","First Class",04:05:45,645.12,13:37:55
"John","Hernandez","Wales","Cardiff",51.481312,-3.1805,"BOOK1021","BA230","First Class",04:38:04,363.81,00:33:46
"Grace","Blanchard","Scotland","Glasgow",55.834024,-4.253416,"BOOK7946","BA242","Business",18:59:08,453.45,11:31:30
"Mark","Medina","England","Manchester",53.464215,-2.237253,"BOOK9168","BA605","Economy",07:30:40,522.27,23:03:33
"Alexis","Brock","England","Manchester",53.464215,-2.237253,"BOOK5579","BA200","First Class",03:45:56,500.97,05:57:45
"Joshua","Small","Wales","Cardiff",51.481312,-3.1805,"BOOK9623","BA691","Economy",08:57:30,462,00:11:29
"Larry","Eaton","Scotland","Glasgow",55.834024,-4.253416,"BOOK7490","BA111","First Class",12:55:08,539.65,04:02:09
"Samuel","Freeman","England","Manchester",53.464215,-2.237253,"BOOK6966","BA295","Economy",17:56:13,466.95,22:27:43
"Jody","Powell","England","Manchester",53.464215,-2.237253,"BOOK1909","BA651","Business",17:19:41,512.9,04:39:30
"Cathy","Mitchell","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK7683","BA406","First Class",04:18:27,269.06,00:16:05
"John","Schmidt","Scotland","Glasgow",55.834024,-4.253416,"BOOK1549","BA842","First Class",22:19:57,571.84,15:27:25
"Lauren","Phillips","England","Manchester",53.464215,-2.237253,"BOOK7356","BA310","Economy",18:11:18,482.33,00:45:26
"Karen","Johnson","Scotland","Glasgow",55.834024,-4.253416,"BOOK1735","BA315","Economy",20:53:39,454.97,08:42:16
"Xavier","Alvarez","Scotland","Glasgow",55.834024,-4.253416,"BOOK8788","BA968","Business",21:25:38,492.09,11:18:46
"Ryan","Lyons","Wales","Cardiff",51.481312,-3.1805,"BOOK4494","BA938","First Class",11:57:47,454.55,20:11:31
"Chad","Rice","Scotland","Glasgow",55.834024,-4.253416,"BOOK7100","BA661","Business",03:22:38,661.68,20:09:33
"Barbara","Cunningham","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK3600","BA527","Economy",02:28:28,484.5,01:23:15
"Traci","Johnson","Scotland","Glasgow",55.834024,-4.253416,"BOOK6025","BA988","Economy",16:26:42,422.97,07:29:09
"Jacob","Randall","Wales","Cardiff",51.481312,-3.1805,"BOOK1604","BA294","Business",06:08:10,397.67,20:54:43
"Leslie","Price","England","Manchester",53.464215,-2.237253,"BOOK9446","BA655","Economy",23:53:19,234.07,10:28:44
"Kaitlyn","Miller","England","Manchester",53.464215,-2.237253,"BOOK3941","BA346","Economy",06:39:54,476.41,06:08:11
"Marc","Ortiz","Scotland","Glasgow",55.834024,-4.253416,"BOOK9067","BA203","Economy",22:54:06,603.69,14:32:09
"Caleb","Anderson","Wales","Cardiff",51.481312,-3.1805,"BOOK9194","BA613","First Class",01:48:28,485.91,19:54:28
"James","Clarke","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK5970","BA393","Business",00:55:39,484.81,21:20:59
"Cody","Jenkins","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK7445","BA428","First Class",07:33:30,710.05,18:52:17
"Jennifer","Hall","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK8453","BA505","First Class",01:42:49,475.2,01:51:47
"Victor","Henry","Scotland","Glasgow",55.834024,-4.253416,"BOOK9814","BA969","First Class",11:57:35,578.59,04:27:30
"Mark","Bautista","England","Manchester",53.464215,-2.237253,"BOOK6875","BA421","Business",13:06:06,551.91,09:06:15
"Brandon","Young","England","Manchester",53.464215,-2.237253,"BOOK5115","BA506","Business",19:36:31,504.68,11:57:50
"Ashley","Lewis","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK7604","BA947","Business",11:54:07,388.17,23:55:54
"Stacey","Evans","Scotland","Glasgow",55.834024,-4.253416,"BOOK3233","BA899","Economy",20:47:35,450.95,11:59:34
"Adrienne","Thomas","Scotland","Glasgow",55.834024,-4.253416,"BOOK4459","BA737","Economy",18:25:45,308.38,09:06:01
"Vickie","Mccann","Wales","Cardiff",51.481312,-3.1805,"BOOK4039","BA508","Economy",12:35:37,648.46,19:28:26
"Thomas","Maynard","Wales","Cardiff",51.481312,-3.1805,"BOOK1184","BA811","Business",06:57:48,404.62,08:22:18
"Joshua","Richards","England","Manchester",53.464215,-2.237253,"BOOK7774","BA856","First Class",14:46:30,481.47,22:13:53
"Alexander","Ramsey","England","Manchester",53.464215,-2.237253,"BOOK3158","BA142","Business",20:49:10,773.67,06:26:38
"Samantha","Adkins","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK1670","BA572","First Class",05:03:30,637.17,07:35:04
"Ann","Hess","Scotland","Glasgow",55.834024,-4.253416,"BOOK8486","BA534","First Class",04:34:04,609.24,05:33:00
"Robert","Craig","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK9968","BA964","First Class",04:28:26,566.89,06:49:48
"Leslie","Evans","Wales","Cardiff",51.481312,-3.1805,"BOOK4632","BA481","Business",09:00:53,545.02,01:45:39
"John","Smith","England","Manchester",53.464215,-2.237253,"BOOK3619","BA603","Economy",01:29:04,546.98,15:33:23
"Alexander","Smith","Wales","Cardiff",51.481312,-3.1805,"BOOK6940","BA510","Economy",20:42:06,512.85,17:12:22
"Erika","Barnes","England","Manchester",53.464215,-2.237253,"BOOK6862","BA442","Business",13:20:11,459.44,02:53:17
"Joshua","Jones","Scotland","Glasgow",55.834024,-4.253416,"BOOK2552","BA730","First Class",07:15:35,472.94,15:39:19
"William","Macdonald","Scotland","Glasgow",55.834024,-4.253416,"BOOK1749","BA316","Business",20:16:07,584.82,18:49:45
"Daniel","Cook","England","Manchester",53.464215,-2.237253,"BOOK3164","BA252","Economy",22:14:51,575.24,20:23:07
"Lisa","Turner","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK6824","BA622","Business",22:35:09,451.02,19:10:48
"Nicholas","Sanchez","Scotland","Glasgow",55.834024,-4.253416,"BOOK5422","BA401","Business",21:48:14,478.39,02:45:34
"Charles","Hendricks","England","Manchester",53.464215,-2.237253,"BOOK5634","BA359","Economy",21:50:39,498.91,15:50:41
"Nathan","Wiggins","Wales","Cardiff",51.481312,-3.1805,"BOOK3214","BA678","First Class",21:52:57,463.75,22:24:55
"Russell","Olson","Scotland","Glasgow",55.834024,-4.253416,"BOOK2137","BA642","Economy",07:34:14,566.63,13:58:59
"Mike","Brown","England","Manchester",53.464215,-2.237253,"BOOK5399","BA419","Economy",07:44:25,361.77,09:12:11
"Alejandro","Edwards","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK4420","BA954","First Class",12:43:27,385.8,20:22:56
"Amy","Mcpherson","Wales","Cardiff",51.481312,-3.1805,"BOOK3273","BA447","Business",20:39:11,508.83,17:08:13
"Jeremy","Williams","Scotland","Glasgow",55.834024,-4.253416,"BOOK3581","BA902","Economy",21:52:13,457.2,01:30:21
"Harry","Hoffman","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK8239","BA245","Business",15:45:41,554.34,16:44:20
"Amanda","Donaldson","England","Manchester",53.464215,-2.237253,"BOOK1599","BA873","Economy",18:10:36,575.58,08:48:30
"Michael","Sanchez","Scotland","Glasgow",55.834024,-4.253416,"BOOK7535","BA456","First Class",12:50:24,384.57,13:14:01
"Sheila","Morgan","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK5235","BA270","First Class",20:46:57,349.18,03:30:45
"Steven","Higgins","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK4227","BA460","First Class",03:19:23,646.82,13:00:58
"Megan","Henderson","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK4032","BA298","Business",12:27:37,607.12,10:01:05
"Michael","Townsend","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK5107","BA806","First Class",01:06:53,448.82,18:25:18
"Melissa","Stone","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK1230","BA787","First Class",07:51:18,615.4,21:19:17
"Christina","Becker","Wales","Cardiff",51.481312,-3.1805,"BOOK8976","BA902","First Class",09:29:13,517.23,20:43:00
"Monica","Collier","Wales","Cardiff",51.481312,-3.1805,"BOOK9689","BA150","First Class",10:12:54,539.74,22:31:39
"Stacie","Brown","England","Manchester",53.464215,-2.237253,"BOOK6099","BA977","Economy",19:11:25,485.91,05:52:42
"Susan","Smith","Scotland","Glasgow",55.834024,-4.253416,"BOOK9654","BA900","Economy",11:20:24,742.45,20:20:44
"Mark","Garcia","England","Manchester",53.464215,-2.237253,"BOOK3001","BA730","Economy",10:40:57,441.32,04:44:26
"Melissa","Green","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK5614","BA994","First Class",05:40:55,479.82,11:59:56
"Daniel","King","Scotland","Glasgow",55.834024,-4.253416,"BOOK7321","BA240","Economy",15:38:42,292.99,21:25:30
"Ricky","Lyons","Scotland","Glasgow",55.834024,-4.253416,"BOOK8313","BA345","First Class",08:44:59,520.71,16:25:15
"Abigail","Hernandez","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK9254","BA158","First Class",19:14:23,437.96,15:59:22
"Kenneth","House","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK7369","BA128","First Class",22:55:51,413.19,10:09:27
"Carrie","Beard","Scotland","Glasgow",55.834024,-4.253416,"BOOK9894","BA978","Economy",19:20:25,347.46,10:19:43
"Harry","Morris","Scotland","Glasgow",55.834024,-4.253416,"BOOK9969","BA159","Business",01:23:32,592.66,13:22:17
"Stephanie","Wright","Wales","Cardiff",51.481312,-3.1805,"BOOK9383","BA226","Economy",09:51:53,529.76,22:31:03
"Pamela","Lowe","England","Manchester",53.464215,-2.237253,"BOOK9051","BA583","Business",02:34:06,415.61,14:26:57
"Amy","Garza","Scotland","Glasgow",55.834024,-4.253416,"BOOK3787","BA568","Business",07:21:49,311.54,17:04:18
"Lori","Villegas","England","Manchester",53.464215,-2.237253,"BOOK7629","BA620","Economy",14:02:08,409.67,04:49:41
"Gary","Cooper","England","Manchester",53.464215,-2.237253,"BOOK1119","BA725","Economy",16:45:57,503.17,13:11:51
"Tina","Rogers","Wales","Cardiff",51.481312,-3.1805,"BOOK5466","BA473","Business",06:08:14,475.25,13:15:27
"Susan","Howard","Wales","Cardiff",51.481312,-3.1805,"BOOK5568","BA396","Business",06:23:07,447.52,22:18:11
"Cory","Kane","Scotland","Glasgow",55.834024,-4.253416,"BOOK9785","BA259","Business",09:24:49,567.75,01:43:40
"Crystal","Vaughan","Scotland","Glasgow",55.834024,-4.253416,"BOOK2629","BA974","Economy",02:51:50,508.2,13:45:09
"Gary","Garcia","England","Manchester",53.464215,-2.237253,"BOOK8503","BA964","Business",13:59:15,532.67,23:06:38
"Laurie","Houston","Wales","Cardiff",51.481312,-3.1805,"BOOK7779","BA283","Business",14:43:01,499.95,02:11:49
"Kimberly","Neal","England","Manchester",53.464215,-2.237253,"BOOK1120","BA208","Economy",17:08:04,441.26,17:23:27
"Jeffrey","Hansen","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK4770","BA936","Economy",07:02:38,493.74,09:47:30
"Joseph","Beasley","England","Manchester",53.464215,-2.237253,"BOOK6662","BA191","First Class",10:19:11,519.32,08:42:40
"Ronnie","Whitaker","Scotland","Glasgow",55.834024,-4.253416,"BOOK6313","BA608","Business",06:43:50,267.63,21:02:57
"Victor","Smith","Scotland","Glasgow",55.834024,-4.253416,"BOOK8630","BA746","Business",22:26:09,508.96,16:54:18
"Brent","Sparks","England","Manchester",53.464215,-2.237253,"BOOK2351","BA471","Business",14:04:17,537.14,21:42:42
"George","Logan","Scotland","Glasgow",55.834024,-4.253416,"BOOK2114","BA998","Business",13:10:26,546.53,13:34:48
"Adam","Garcia","England","Manchester",53.464215,-2.237253,"BOOK7800","BA206","Economy",22:41:04,520.17,00:17:19
"Ana","Stevens","Scotland","Glasgow",55.834024,-4.253416,"BOOK3994","BA693","Business",08:51:28,381.09,08:04:10
"Joseph","Hobbs","England","Manchester",53.464215,-2.237253,"BOOK8180","BA124","Economy",03:04:08,340.62,22:37:32
"Crystal","Johnston","Wales","Cardiff",51.481312,-3.1805,"BOOK5631","BA560","First Class",22:06:58,655.57,22:07:29
"Andrew","Hart","Wales","Cardiff",51.481312,-3.1805,"BOOK3688","BA556","Economy",07:34:50,551.74,16:06:04
"Micheal","Reynolds","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK2011","BA919","Business",01:50:38,522.05,13:42:29
